task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
412	30/6a72b8	46138331	ANNOTATIONS_bedfiles (119)	COMPLETED	0	2023-04-03 13:45:10.051	30s	41ms	39.3%	0	0	95.9 KB	4.5 KB
415	9c/2f7856	46138332	ANNOTATIONS_bedfiles (122)	COMPLETED	0	2023-04-03 13:45:10.114	30s	39ms	45.7%	0	0	95.8 KB	4.5 KB
422	48/9b861e	46138339	ANNOTATIONS_bedfiles (123)	COMPLETED	0	2023-04-03 13:45:20.030	20.1s	40ms	32.8%	0	0	95.9 KB	4.6 KB
424	4b/dbe683	46138340	ANNOTATIONS_bedfiles (125)	COMPLETED	0	2023-04-03 13:45:25.035	15.2s	44ms	35.2%	0	0	95.3 KB	4.5 KB
426	a5/ccc7d4	46138341	ANNOTATIONS_bedfiles (127)	COMPLETED	0	2023-04-03 13:45:30.033	10.2s	43ms	28.9%	0	0	91.4 KB	2.1 KB
428	e0/c4e63e	46138342	ANNOTATIONS_bedfiles (129)	COMPLETED	0	2023-04-03 13:45:30.065	10.2s	41ms	36.5%	0	0	92.3 KB	2.5 KB
430	b0/38fd7a	46138343	ANNOTATIONS_bedfiles (131)	COMPLETED	0	2023-04-03 13:45:30.102	10.2s	43ms	32.7%	0	0	101.4 KB	7.7 KB
219	a1/90c9ef	46138159	LDCALCULATION_calculation (98)	COMPLETED	0	2023-04-03 13:38:09.216	7m 36s	7m 7s	97.4%	47.6 MB	102 MB	335.9 MB	314.3 KB
416	33/e36bf0	46138333	ANNOTATIONS_mergeannotations (54)	COMPLETED	0	2023-04-03 13:45:10.170	34.9s	1.5s	83.3%	2.7 MB	10.3 MB	32.6 MB	47 KB
417	f1/e537d7	46138334	ANNOTATIONS_mergeannotations (55)	COMPLETED	0	2023-04-03 13:45:10.201	34.8s	1.3s	85.3%	2.7 MB	10.3 MB	32.7 MB	76.8 KB
418	d6/9d31f1	46138335	ANNOTATIONS_mergeannotations (56)	COMPLETED	0	2023-04-03 13:45:10.350	34.7s	2.5s	80.7%	97.5 MB	111 MB	32.6 MB	22.4 KB
419	c9/e9cc5a	46138336	ANNOTATIONS_mergeannotations (57)	COMPLETED	0	2023-04-03 13:45:10.426	34.6s	2.5s	80.7%	3.5 MB	14.3 MB	32.6 MB	38.6 KB
420	94/2c0c23	46138337	ANNOTATIONS_mergeannotations (58)	COMPLETED	0	2023-04-03 13:45:10.450	34.6s	2.5s	80.8%	91.6 MB	108.3 MB	32.6 MB	20.1 KB
421	c1/572fe4	46138338	ANNOTATIONS_mergeannotations (59)	COMPLETED	0	2023-04-03 13:45:10.474	34.6s	2.4s	80.9%	98 MB	111.5 MB	32.6 MB	27.4 KB
193	28/c0e1a6	46138133	LDCALCULATION_calculation (72)	COMPLETED	0	2023-04-03 13:38:07.928	7m 42s	7m 16s	97.0%	33.2 MB	87.8 MB	357.7 MB	52 KB
188	b0/d7338f	46138128	LDCALCULATION_calculation (67)	COMPLETED	0	2023-04-03 13:38:07.642	7m 47s	7m 18s	97.8%	43 MB	97.6 MB	571.4 MB	503 KB
191	cb/c66819	46138131	LDCALCULATION_calculation (70)	COMPLETED	0	2023-04-03 13:38:07.811	7m 52s	7m 26s	97.5%	24.8 MB	79.2 MB	568.9 MB	343.7 KB
211	4c/b6de62	46138151	LDCALCULATION_calculation (90)	COMPLETED	0	2023-04-03 13:38:08.898	7m 56s	7m 30s	97.4%	25.2 MB	79.5 MB	410.7 MB	1.4 KB
216	05/73bebc	46138156	LDCALCULATION_calculation (95)	COMPLETED	0	2023-04-03 13:38:09.113	7m 56s	7m 31s	97.3%	28.3 MB	82.8 MB	360.7 MB	11.9 KB
215	d2/b37771	46138155	LDCALCULATION_calculation (94)	COMPLETED	0	2023-04-03 13:38:09.081	8m 1s	7m 37s	97.4%	31.5 MB	85.9 MB	372.2 MB	32.9 KB
217	56/73a907	46138157	LDCALCULATION_calculation (96)	COMPLETED	0	2023-04-03 13:38:09.151	8m 1s	7m 32s	97.3%	49.1 MB	103.5 MB	354.7 MB	371.1 KB
432	cf/bec5ae	46138345	ANNOTATIONS_bedfiles (133)	COMPLETED	0	2023-04-03 13:45:40.082	30s	38ms	29.1%	0	0	94.5 KB	3.8 KB
441	17/2202cd	46138353	ANNOTATIONS_bedfiles (135)	COMPLETED	0	2023-04-03 13:45:45.059	25.1s	48ms	39.8%	0	0	101 KB	7.4 KB
443	eb/bbc543	46138354	ANNOTATIONS_bedfiles (137)	COMPLETED	0	2023-04-03 13:45:50.046	20.1s	38ms	38.8%	0	0	93.3 KB	3.1 KB
445	e6/570e6c	46138355	ANNOTATIONS_bedfiles (139)	COMPLETED	0	2023-04-03 13:45:55.037	15.2s	38ms	37.8%	0	0	105.1 KB	10.2 KB
448	ac/92fcfa	46138356	ANNOTATIONS_bedfiles (142)	COMPLETED	0	2023-04-03 13:46:00.053	10.2s	39ms	48.3%	0	0	102.1 KB	8.4 KB
449	76/ac0b20	46138357	ANNOTATIONS_bedfiles (143)	COMPLETED	0	2023-04-03 13:46:05.047	5.2s	37ms	42.1%	0	0	89 KB	575 B
451	6b/9c6277	46138358	ANNOTATIONS_bedfiles (145)	COMPLETED	0	2023-04-03 13:46:05.072	5.2s	42ms	33.3%	0	0	90.7 KB	1.5 KB
173	0b/f8ba3a	46138113	LDCALCULATION_calculation (52)	COMPLETED	0	2023-04-03 13:38:06.368	8m 9s	7m 35s	97.9%	24.7 MB	79.2 MB	713.9 MB	115.8 KB
434	75/3c3816	46138346	ANNOTATIONS_mergeannotations (60)	COMPLETED	0	2023-04-03 13:45:40.135	34.9s	1.4s	82.7%	2.7 MB	10.3 MB	32.6 MB	38.6 KB
435	fc/728a2e	46138347	ANNOTATIONS_mergeannotations (61)	COMPLETED	0	2023-04-03 13:45:40.190	34.9s	2.5s	81.0%	156.8 MB	170.3 MB	32.6 MB	38.1 KB
436	15/a58109	46138348	ANNOTATIONS_mergeannotations (62)	COMPLETED	0	2023-04-03 13:45:40.271	34.8s	2.5s	81.2%	156.8 MB	170.3 MB	32.6 MB	38.1 KB
437	23/caea88	46138349	ANNOTATIONS_mergeannotations (63)	COMPLETED	0	2023-04-03 13:45:40.357	34.7s	2.5s	80.0%	94.7 MB	111.4 MB	32.6 MB	36.8 KB
438	d4/35b479	46138350	ANNOTATIONS_mergeannotations (64)	COMPLETED	0	2023-04-03 13:45:40.385	34.7s	2.5s	79.8%	95.9 MB	112.6 MB	32.6 MB	17.5 KB
439	a2/3639e6	46138351	ANNOTATIONS_mergeannotations (65)	COMPLETED	0	2023-04-03 13:45:40.431	34.7s	1.9s	82.5%	3.5 MB	14.3 MB	32.6 MB	21.8 KB
440	ac/bada84	46138352	ANNOTATIONS_mergeannotations (66)	COMPLETED	0	2023-04-03 13:45:40.462	34.7s	1.4s	84.1%	2.7 MB	10.3 MB	32.7 MB	65.2 KB
237	47/69f93c	46138198	LDCALCULATION_calculation (116)	COMPLETED	0	2023-04-03 13:40:40.145	5m 40s	5m 12s	96.9%	24.9 MB	79.5 MB	298.2 MB	27.4 KB
164	63/f5a25d	46138104	LDCALCULATION_calculation (43)	COMPLETED	0	2023-04-03 13:38:05.412	8m 20s	7m 49s	97.0%	24.7 MB	79.1 MB	486.2 MB	58 KB
220	55/3165eb	46138160	LDCALCULATION_calculation (99)	COMPLETED	0	2023-04-03 13:38:09.254	8m 26s	7m 59s	97.5%	31.4 MB	86 MB	408.2 MB	123.1 KB
198	09/50c51d	46138138	LDCALCULATION_calculation (77)	COMPLETED	0	2023-04-03 13:38:08.224	8m 32s	8m 3s	97.3%	33.9 MB	88.3 MB	407.9 MB	59.9 KB
453	1f/c3aeb7	46138360	ANNOTATIONS_bedfiles (147)	COMPLETED	0	2023-04-03 13:46:10.092	30s	49ms	47.7%	0	0	92.2 KB	2.5 KB
456	80/2cc9be	46138361	ANNOTATIONS_bedfiles (150)	COMPLETED	0	2023-04-03 13:46:10.135	30s	46ms	44.4%	0	0	102 KB	8.1 KB
464	6e/8d346b	46138370	ANNOTATIONS_bedfiles (151)	COMPLETED	0	2023-04-03 13:46:15.042	25.1s	43ms	34.5%	0	0	96.2 KB	4.8 KB
466	8b/93fcd3	46138371	ANNOTATIONS_bedfiles (153)	COMPLETED	0	2023-04-03 13:46:20.038	20.2s	42ms	32.3%	0	0	92 KB	2.3 KB
468	9f/1b7368	46138372	ANNOTATIONS_bedfiles (155)	COMPLETED	0	2023-04-03 13:46:25.036	15.2s	56ms	42.2%	0	0	93.6 KB	3.1 KB
470	18/fe76e2	46138374	ANNOTATIONS_bedfiles (157)	COMPLETED	0	2023-04-03 13:46:35.037	5.2s	50ms	36.8%	0	0	96.3 KB	4.7 KB
457	3a/b6f680	46138362	ANNOTATIONS_mergeannotations (67)	COMPLETED	0	2023-04-03 13:46:10.165	34.8s	1.5s	87.0%	2.7 MB	10.3 MB	32.6 MB	31.7 KB
458	32/a20f7a	46138363	ANNOTATIONS_mergeannotations (68)	COMPLETED	0	2023-04-03 13:46:10.217	34.8s	2.5s	80.0%	100.9 MB	114.3 MB	32.6 MB	62.8 KB
459	ef/d1a692	46138364	ANNOTATIONS_mergeannotations (69)	COMPLETED	0	2023-04-03 13:46:10.282	34.7s	1.4s	87.6%	2.1 MB	7.8 MB	32.6 MB	26.6 KB
460	71/0db888	46138365	ANNOTATIONS_mergeannotations (70)	COMPLETED	0	2023-04-03 13:46:10.307	34.7s	2.3s	82.2%	2.7 MB	10.3 MB	32.7 MB	84.2 KB
461	84/6b9be0	46138366	ANNOTATIONS_mergeannotations (71)	COMPLETED	0	2023-04-03 13:46:10.330	34.7s	2.3s	81.7%	95.4 MB	112.2 MB	32.7 MB	67.8 KB
462	b6/8a2d1c	46138367	ANNOTATIONS_mergeannotations (72)	COMPLETED	0	2023-04-03 13:46:10.352	34.7s	2.6s	78.6%	94.4 MB	111 MB	32.6 MB	5.7 KB
463	1b/590db5	46138368	ANNOTATIONS_mergeannotations (73)	COMPLETED	0	2023-04-03 13:46:10.390	34.7s	2.4s	83.2%	3.5 MB	14.3 MB	32.6 MB	13.2 KB
166	fd/fc4cb0	46138106	LDCALCULATION_calculation (45)	COMPLETED	0	2023-04-03 13:38:05.605	8m 44s	8m 12s	97.7%	24.8 MB	79.5 MB	749.4 MB	131.5 KB
180	f1/88cd0c	46138120	LDCALCULATION_calculation (59)	COMPLETED	0	2023-04-03 13:38:06.983	8m 48s	8m 18s	97.7%	29.6 MB	84.2 MB	607.2 MB	89.3 KB
218	e4/4f6122	46138158	LDCALCULATION_calculation (97)	COMPLETED	0	2023-04-03 13:38:09.184	8m 46s	8m 18s	97.5%	38.6 MB	93.1 MB	419.7 MB	123.1 KB
159	ee/b7a34d	46138092	LDCALCULATION_calculation (38)	COMPLETED	0	2023-04-03 13:37:39.779	9m 25s	8m 58s	97.2%	24.8 MB	79.1 MB	452.7 MB	44.7 KB
199	e1/88469c	46138139	LDCALCULATION_calculation (78)	COMPLETED	0	2023-04-03 13:38:08.292	9m 2s	8m 34s	98.2%	32.2 MB	86.7 MB	654.7 MB	44.7 KB
472	c1/2f518a	46138375	ANNOTATIONS_bedfiles (159)	COMPLETED	0	2023-04-03 13:46:40.077	34.9s	40ms	55.7%	0	0	94 KB	3.3 KB
474	a9/434bed	46138376	ANNOTATIONS_mergeannotations (74)	COMPLETED	0	2023-04-03 13:46:40.166	34.9s	1.4s	81.9%	2.7 MB	10.3 MB	32.6 MB	21.5 KB
475	f6/261039	46138377	ANNOTATIONS_mergeannotations (75)	COMPLETED	0	2023-04-03 13:46:40.239	34.8s	2.5s	80.7%	3.5 MB	14.3 MB	32.7 MB	68 KB
476	78/3c7e00	46138378	ANNOTATIONS_mergeannotations (76)	COMPLETED	0	2023-04-03 13:46:40.295	34.8s	2.5s	81.4%	96.2 MB	109.8 MB	32.6 MB	39.4 KB
477	f1/3f95a1	46138379	ANNOTATIONS_mergeannotations (77)	COMPLETED	0	2023-04-03 13:46:40.345	34.7s	2.5s	81.5%	97 MB	110.4 MB	32.6 MB	20 KB
478	fd/904965	46138380	ANNOTATIONS_mergeannotations (78)	COMPLETED	0	2023-04-03 13:46:40.390	34.7s	2.5s	81.0%	96.5 MB	109.9 MB	32.6 MB	26.9 KB
479	72/fdc858	46138381	ANNOTATIONS_mergeannotations (79)	COMPLETED	0	2023-04-03 13:46:40.433	34.7s	1.4s	82.4%	2.7 MB	10.3 MB	32.6 MB	40.1 KB
480	b9/89d858	46138383	ANNOTATIONS_bedfiles (161)	COMPLETED	0	2023-04-03 13:46:50.051	25.1s	40ms	47.6%	0	0	96.6 KB	5.1 KB
482	5b/514c5d	46138384	ANNOTATIONS_bedfiles (163)	COMPLETED	0	2023-04-03 13:46:55.062	20.1s	38ms	47.1%	0	0	95.1 KB	4.2 KB
485	b9/b96b7c	46138385	ANNOTATIONS_bedfiles (166)	COMPLETED	0	2023-04-03 13:46:55.109	20.1s	41ms	44.1%	0	0	96.1 KB	4.6 KB
486	82/c71589	46138386	ANNOTATIONS_bedfiles (167)	COMPLETED	0	2023-04-03 13:47:05.056	10.1s	39ms	46.2%	0	0	92.8 KB	2.7 KB
148	71/c87d35	46138081	LDCALCULATION_calculation (27)	COMPLETED	0	2023-04-03 13:37:39.243	9m 46s	9m 16s	97.9%	25.3 MB	79.7 MB	708.9 MB	45.8 KB
187	4c/00a211	46138127	LDCALCULATION_calculation (66)	COMPLETED	0	2023-04-03 13:38:07.563	9m 17s	8m 51s	97.7%	27.8 MB	82.4 MB	673.4 MB	165.9 KB
189	0e/356d86	46138129	LDCALCULATION_calculation (68)	COMPLETED	0	2023-04-03 13:38:07.699	9m 27s	8m 59s	97.2%	34.1 MB	88.6 MB	455.4 MB	58.8 KB
488	66/af4381	46138387	ANNOTATIONS_bedfiles (169)	COMPLETED	0	2023-04-03 13:47:10.035	34.9s	31ms	46.4%	0	0	93.2 KB	3.1 KB
490	7b/ee7fad	46138388	ANNOTATIONS_mergeannotations (80)	COMPLETED	0	2023-04-03 13:47:15.072	29.9s	1.4s	86.0%	2.7 MB	10.3 MB	32.6 MB	28.8 KB
491	3a/b9f72c	46138389	ANNOTATIONS_mergeannotations (81)	COMPLETED	0	2023-04-03 13:47:15.188	29.9s	1.4s	84.3%	2.7 MB	10.3 MB	32.6 MB	42 KB
492	3b/514f1f	46138390	ANNOTATIONS_mergeannotations (82)	COMPLETED	0	2023-04-03 13:47:15.227	29.8s	1.4s	85.0%	2.7 MB	10.3 MB	32.6 MB	34.7 KB
493	cf/40c0d2	46138391	ANNOTATIONS_mergeannotations (83)	COMPLETED	0	2023-04-03 13:47:15.263	29.8s	2.5s	80.8%	97.3 MB	110.7 MB	32.6 MB	39.5 KB
494	07/935052	46138392	ANNOTATIONS_mergeannotations (84)	COMPLETED	0	2023-04-03 13:47:15.286	29.8s	2.5s	80.3%	92.8 MB	109.5 MB	32.6 MB	23.7 KB
495	61/7156a9	46138394	ANNOTATIONS_bedfiles (171)	COMPLETED	0	2023-04-03 13:47:25.053	20s	38ms	50.3%	0	0	93.2 KB	3.1 KB
497	bf/2ee3ea	46138395	ANNOTATIONS_bedfiles (173)	COMPLETED	0	2023-04-03 13:47:25.077	20s	50ms	37.9%	0	0	97.7 KB	5.9 KB
499	f2/4da717	46138396	ANNOTATIONS_bedfiles (175)	COMPLETED	0	2023-04-03 13:47:35.043	10.1s	39ms	38.6%	0	0	93.8 KB	3.3 KB
175	4f/665ab1	46138115	LDCALCULATION_calculation (54)	COMPLETED	0	2023-04-03 13:38:06.564	9m 43s	9m 14s	97.6%	30.5 MB	85.1 MB	705.2 MB	25.2 KB
201	a0/fe3361	46138141	LDCALCULATION_calculation (80)	COMPLETED	0	2023-04-03 13:38:08.407	9m 47s	9m 22s	97.7%	33.9 MB	88.4 MB	473.2 MB	57.5 KB
501	24/b20a8a	46138397	ANNOTATIONS_mergeannotations (85)	COMPLETED	0	2023-04-03 13:47:45.085	29.9s	2.5s	79.9%	97 MB	113.8 MB	32.6 MB	26.4 KB
502	3a/463480	46138398	ANNOTATIONS_mergeannotations (86)	COMPLETED	0	2023-04-03 13:47:45.143	29.9s	2.5s	80.0%	3.5 MB	14.3 MB	32.6 MB	25.7 KB
503	4e/ba0eed	46138399	ANNOTATIONS_mergeannotations (87)	COMPLETED	0	2023-04-03 13:47:45.184	29.8s	2s	81.2%	3.5 MB	14.3 MB	32.6 MB	48.6 KB
504	6a/728ff1	46138400	ANNOTATIONS_mergeannotations (88)	COMPLETED	0	2023-04-03 13:47:45.238	29.8s	1.5s	82.0%	2.7 MB	10.3 MB	32.6 MB	28.3 KB
505	bd/94138c	46138401	ANNOTATIONS_bedfiles (177)	COMPLETED	0	2023-04-03 13:47:50.046	25s	42ms	44.0%	0	0	91.9 KB	2.3 KB
507	6a/5d23bb	46138402	ANNOTATIONS_bedfiles (179)	COMPLETED	0	2023-04-03 13:47:55.045	20s	31ms	32.3%	0	0	93.7 KB	3.2 KB
197	6c/609e84	46138137	LDCALCULATION_calculation (76)	COMPLETED	0	2023-04-03 13:38:08.166	10m 27s	9m 57s	97.6%	49.6 MB	104 MB	588.4 MB	811.6 KB
509	d7/2fd02f	46138405	ANNOTATIONS_mergeannotations (89)	COMPLETED	0	2023-04-03 13:48:15.114	29.9s	2.7s	78.3%	93.1 MB	109.9 MB	32.6 MB	19.5 KB
510	dc/30cb23	46138406	ANNOTATIONS_mergeannotations (90)	COMPLETED	0	2023-04-03 13:48:15.140	29.9s	2s	82.0%	3.5 MB	14.3 MB	32.6 MB	27.6 KB
511	93/d4fdeb	46138407	ANNOTATIONS_bedfiles (181)	COMPLETED	0	2023-04-03 13:48:35.055	10s	45ms	42.5%	0	0	110 KB	13.1 KB
155	a8/450c77	46138088	LDCALCULATION_calculation (34)	COMPLETED	0	2023-04-03 13:37:39.565	11m 15s	10m 50s	97.4%	25.9 MB	80.4 MB	549.7 MB	56.9 KB
125	9f/183bf8	46138057	LDCALCULATION_calculation (4)	COMPLETED	0	2023-04-03 13:37:37.744	11m 27s	10m 58s	97.9%	24.7 MB	79.1 MB	948.2 MB	35.8 KB
192	38/882ded	46138132	LDCALCULATION_calculation (71)	COMPLETED	0	2023-04-03 13:38:07.872	10m 57s	10m 31s	97.3%	24.8 MB	79.1 MB	634.7 MB	332.8 KB
513	d8/7ec16f	46138408	ANNOTATIONS_mergeannotations (91)	COMPLETED	0	2023-04-03 13:48:45.078	29.9s	1.5s	84.7%	2.7 MB	10.3 MB	32.7 MB	106.7 KB
514	92/424bfd	46138410	ANNOTATIONS_bedfiles (183)	COMPLETED	0	2023-04-03 13:48:55.086	19.9s	39ms	47.6%	0	0	93.6 KB	3.1 KB
516	97/14e002	46138411	ANNOTATIONS_bedfiles (185)	COMPLETED	0	2023-04-03 13:49:05.062	10s	54ms	38.0%	0	0	92.6 KB	2.6 KB
518	7b/617991	46138412	ANNOTATIONS_bedfiles (187)	COMPLETED	0	2023-04-03 13:49:05.090	10s	54ms	38.9%	0	0	102 KB	8.3 KB
143	c4/c66785	46138076	LDCALCULATION_calculation (22)	COMPLETED	0	2023-04-03 13:37:38.927	11m 56s	11m 24s	98.1%	24.8 MB	79.1 MB	853.9 MB	77.9 KB
202	0c/a42a67	46138142	LDCALCULATION_calculation (81)	COMPLETED	0	2023-04-03 13:38:08.467	11m 37s	11m 11s	97.9%	44.3 MB	98.7 MB	635.9 MB	316.8 KB
520	55/ec351b	46138414	ANNOTATIONS_mergeannotations (92)	COMPLETED	0	2023-04-03 13:49:15.085	29.9s	2.5s	81.5%	93.4 MB	110 MB	32.6 MB	26.6 KB
521	09/22ef55	46138415	ANNOTATIONS_mergeannotations (93)	COMPLETED	0	2023-04-03 13:49:15.121	29.9s	2.5s	81.6%	3.5 MB	14.3 MB	32.6 MB	22.2 KB
522	b7/7db408	46138416	ANNOTATIONS_mergeannotations (94)	COMPLETED	0	2023-04-03 13:49:15.154	29.9s	1.4s	84.3%	2.7 MB	10.3 MB	32.7 MB	68.2 KB
523	06/e4d43e	46138419	ANNOTATIONS_bedfiles (189)	COMPLETED	0	2023-04-03 13:49:35.074	10s	40ms	38.6%	0	0	94.8 KB	3.9 KB
133	01/022f91	46138066	LDCALCULATION_calculation (12)	COMPLETED	0	2023-04-03 13:37:38.299	12m 12s	11m 46s	97.5%	24.7 MB	79.2 MB	593.4 MB	103.7 KB
152	a9/79444b	46138085	LDCALCULATION_calculation (31)	COMPLETED	0	2023-04-03 13:37:39.435	12m 11s	11m 43s	98.3%	24.8 MB	79.1 MB	823.2 MB	130.6 KB
176	a0/2294c2	46138116	LDCALCULATION_calculation (55)	COMPLETED	0	2023-04-03 13:38:06.653	11m 48s	11m 19s	97.0%	39.6 MB	94 MB	597.4 MB	140.6 KB
158	60/496897	46138091	LDCALCULATION_calculation (37)	COMPLETED	0	2023-04-03 13:37:39.710	12m 25s	11m 57s	97.6%	24.7 MB	79.3 MB	694.4 MB	40.6 KB
525	91/e9a6ea	46138420	ANNOTATIONS_bedfiles (191)	COMPLETED	0	2023-04-03 13:49:45.046	29.9s	49ms	47.3%	0	0	101.5 KB	8.1 KB
527	5f/4b0577	46138421	ANNOTATIONS_mergeannotations (95)	COMPLETED	0	2023-04-03 13:49:45.135	29.9s	2.8s	78.6%	156.8 MB	170.2 MB	32.6 MB	32.6 KB
528	8f/c2da4a	46138423	ANNOTATIONS_bedfiles (193)	COMPLETED	0	2023-04-03 13:49:50.054	25s	44ms	40.1%	0	0	95.4 KB	4.5 KB
530	58/a37d5c	46138424	ANNOTATIONS_bedfiles (195)	COMPLETED	0	2023-04-03 13:49:50.080	25s	41ms	48.2%	0	0	96.4 KB	5 KB
532	4a/9ea493	46138425	ANNOTATIONS_bedfiles (197)	COMPLETED	0	2023-04-03 13:49:55.042	20.1s	40ms	40.3%	0	0	96.8 KB	5.2 KB
534	6d/0e718b	46138426	ANNOTATIONS_bedfiles (199)	COMPLETED	0	2023-04-03 13:50:05.053	10.1s	44ms	40.1%	0	0	92.8 KB	2.8 KB
154	89/d782f2	46138087	LDCALCULATION_calculation (33)	COMPLETED	0	2023-04-03 13:37:39.530	12m 45s	12m 18s	97.7%	63.7 MB	118.2 MB	678.7 MB	1.4 MB
162	a9/c9def7	46138102	LDCALCULATION_calculation (41)	COMPLETED	0	2023-04-03 13:38:05.197	12m 25s	11m 52s	97.7%	34.3 MB	88.7 MB	898 MB	2.3 MB
160	34/d45e96	46138093	LDCALCULATION_calculation (39)	COMPLETED	0	2023-04-03 13:37:39.812	13m 5s	12m 37s	97.9%	24.7 MB	79.1 MB	743.2 MB	7.9 KB
536	24/5a9fd4	46138427	ANNOTATIONS_mergeannotations (96)	COMPLETED	0	2023-04-03 13:50:15.140	29.9s	1.6s	85.9%	2.1 MB	7.8 MB	32.7 MB	67.2 KB
537	6e/be7c61	46138428	ANNOTATIONS_mergeannotations (97)	COMPLETED	0	2023-04-03 13:50:15.179	29.9s	1.5s	86.4%	2.7 MB	10.3 MB	32.6 MB	36.6 KB
538	cb/b096a6	46138429	ANNOTATIONS_mergeannotations (98)	COMPLETED	0	2023-04-03 13:50:15.207	29.9s	1.4s	86.4%	2.7 MB	10.3 MB	32.6 MB	40.8 KB
539	18/560983	46138430	ANNOTATIONS_mergeannotations (99)	COMPLETED	0	2023-04-03 13:50:15.234	29.9s	2.5s	80.0%	156.8 MB	170.3 MB	32.6 MB	43.5 KB
540	29/e8c2a2	46138431	ANNOTATIONS_mergeannotations (100)	COMPLETED	0	2023-04-03 13:50:15.262	29.9s	2.5s	80.2%	156.8 MB	170.3 MB	32.6 MB	24.4 KB
541	bf/935977	46138432	ANNOTATIONS_bedfiles (201)	COMPLETED	0	2023-04-03 13:50:25.067	20.1s	42ms	51.5%	0	0	115.7 KB	16.5 KB
543	9c/fa0c91	46138433	ANNOTATIONS_bedfiles (203)	COMPLETED	0	2023-04-03 13:50:30.055	15.1s	42ms	51.9%	0	0	124.4 KB	21.3 KB
132	9a/7180ed	46138065	LDCALCULATION_calculation (11)	COMPLETED	0	2023-04-03 13:37:38.236	13m 22s	12m 53s	97.7%	24.7 MB	79.1 MB	644.4 MB	19.7 KB
131	2d/20974f	46138064	LDCALCULATION_calculation (10)	COMPLETED	0	2023-04-03 13:37:38.176	13m 27s	13m 1s	97.7%	24.7 MB	79.1 MB	659.4 MB	22.5 KB
546	1b/d6c383	46138434	ANNOTATIONS_bedfiles (206)	COMPLETED	0	2023-04-03 13:50:45.093	29.9s	47ms	49.9%	0	0	90 KB	1.3 KB
547	5d/ced68d	46138435	ANNOTATIONS_mergeannotations (101)	COMPLETED	0	2023-04-03 13:50:45.179	29.9s	2.7s	78.9%	92.3 MB	109 MB	32.8 MB	131.8 KB
548	06/3cc7b2	46138436	ANNOTATIONS_mergeannotations (102)	COMPLETED	0	2023-04-03 13:50:45.204	29.9s	1.5s	86.5%	2.7 MB	10.3 MB	32.8 MB	170.6 KB
549	b6/335a31	46138437	ANNOTATIONS_bedfiles (207)	COMPLETED	0	2023-04-03 13:51:00.079	15s	40ms	43.8%	0	0	91.2 KB	2 KB
552	33/e6bb11	46138438	ANNOTATIONS_bedfiles (210)	COMPLETED	0	2023-04-03 13:51:05.077	10s	41ms	43.8%	0	0	91.5 KB	2.1 KB
177	b9/1235f9	46138117	LDCALCULATION_calculation (56)	COMPLETED	0	2023-04-03 13:38:06.752	13m 18s	12m 47s	97.5%	24.6 MB	79.1 MB	709.2 MB	25.4 KB
553	42/4024ae	46138439	ANNOTATIONS_mergeannotations (103)	COMPLETED	0	2023-04-03 13:51:15.082	29.9s	2.9s	77.2%	128.4 MB	145.1 MB	32.6 MB	11.3 KB
554	7a/c8d4e0	46138440	ANNOTATIONS_mergeannotations (104)	COMPLETED	0	2023-04-03 13:51:15.143	29.9s	2.7s	78.3%	144.4 MB	161 MB	32.6 MB	17.2 KB
555	0d/1532d1	46138441	ANNOTATIONS_mergeannotations (105)	COMPLETED	0	2023-04-03 13:51:15.182	29.9s	2.2s	81.4%	96.7 MB	113.4 MB	32.6 MB	18.2 KB
556	05/fc9178	46138442	ANNOTATIONS_bedfiles (211)	COMPLETED	0	2023-04-03 13:51:25.077	20s	53ms	49.5%	0	0	91.7 KB	2.3 KB
136	04/c33d57	46138069	LDCALCULATION_calculation (15)	COMPLETED	0	2023-04-03 13:37:38.486	14m 22s	13m 52s	98.3%	24.9 MB	79.2 MB	1 GB	422.2 KB
147	f1/440d0d	46138080	LDCALCULATION_calculation (26)	COMPLETED	0	2023-04-03 13:37:39.174	14m 26s	13m 55s	97.9%	24.8 MB	79.1 MB	667.4 MB	75.3 KB
558	80/f51119	46138444	ANNOTATIONS_mergeannotations (106)	COMPLETED	0	2023-04-03 13:51:45.145	29.9s	2.1s	82.9%	102.4 MB	116 MB	32.6 MB	19.2 KB
559	0b/3c92c3	46138445	ANNOTATIONS_bedfiles (213)	COMPLETED	0	2023-04-03 13:52:00.049	15s	47ms	37.0%	0	0	103.4 KB	9 KB
561	88/5a7c11	46138447	ANNOTATIONS_bedfiles (215)	COMPLETED	0	2023-04-03 13:52:05.066	10s	39ms	38.8%	0	0	94.6 KB	3.8 KB
563	2e/2083e0	46138449	ANNOTATIONS_mergeannotations (107)	COMPLETED	0	2023-04-03 13:52:15.112	29.9s	2.5s	81.3%	93.1 MB	109.8 MB	32.7 MB	73.4 KB
564	b4/7fb03d	46138450	ANNOTATIONS_mergeannotations (108)	COMPLETED	0	2023-04-03 13:52:15.136	29.9s	2.5s	81.4%	96.2 MB	109.7 MB	32.6 MB	32.2 KB
146	c7/1921af	46138079	LDCALCULATION_calculation (25)	COMPLETED	0	2023-04-03 13:37:39.113	15m 11s	14m 40s	98.0%	24.8 MB	79.3 MB	731.7 MB	390.5 KB
